name,firstName,lastName,slug,shortName,position,jerseyNumber,height,userCount,id,shirtNumber,dateOfBirthTimestamp,team.name,team.slug,team.shortName,team.gender,team.sport.name,team.sport.slug,team.sport.id,team.primaryUniqueTournament.name,team.primaryUniqueTournament.slug,team.primaryUniqueTournament.primaryColorHex,team.primaryUniqueTournament.secondaryColorHex,team.primaryUniqueTournament.category.name,team.primaryUniqueTournament.category.slug,team.primaryUniqueTournament.category.sport.name,team.primaryUniqueTournament.category.sport.slug,team.primaryUniqueTournament.category.sport.id,team.primaryUniqueTournament.category.id,team.primaryUniqueTournament.category.flag,team.primaryUniqueTournament.category.alpha2,team.primaryUniqueTournament.userCount,team.primaryUniqueTournament.id,team.primaryUniqueTournament.displayInverseHomeAwayTeams,team.userCount,team.nameCode,team.disabled,team.national,team.type,team.id,team.country.alpha2,team.country.name,team.teamColors.primary,team.teamColors.secondary,team.teamColors.text,country.alpha2,country.name,preferredFoot,contractUntilTimestamp,proposedMarketValue,proposedMarketValueRaw.value,proposedMarketValueRaw.currency,retired,deceased,gender
Santiago Castro,Santiago Castro,,santiago-castro,S. Castro,F,18,178.0,445,1116577,18.0,1095465600.0,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,15570,VEL,False,False,0,3208,AR,Argentina,#ffffff,#003366,#003366,AR,Argentina,Right,1767139200.0,3200000.0,3200000.0,EUR,,,
Axel Rodriguez,,,axel-rodriguez,A. Rodriguez,F,29,179.0,14,814225,29.0,859248000.0,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,13098,CAT,False,False,0,36833,AR,Argentina,#ffffff,#33ccff,#33ccff,AR,Argentina,Left,1767139200.0,420000.0,420000.0,EUR,,,
Juan Álvarez,,,juan-alvarez,J. Álvarez,M,22,175.0,30,881912,22.0,823910400.0,Banfield,banfield,Banfield,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,9872,BAN,False,False,0,3219,AR,Argentina,#009900,#ffffff,#ffffff,AR,Argentina,Right,1735603200.0,1300000.0,1300000.0,EUR,,,
Javier Vallejo,Javier Vallejo,,javier-vallejo,J. Vallejo,M,20,170.0,102,1199242,20.0,1073088000.0,Talleres,talleres,Talleres,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,16149,CAT,False,False,0,3210,AR,Argentina,#050040,#ffffff,#ffffff,AR,Argentina,Right,1735603200.0,1300000.0,1300000.0,EUR,,,
Matías Romero,,,matias-romero,M. Romero,M,32,176.0,9,941096,32.0,823132800.0,Instituto Córdoba,instituto-cordoba,Instituto,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,7806,IAC,,False,0,4937,AR,Argentina,#e72328,#222226,#222226,AR,Argentina,Right,1735603200.0,285000.0,285000.0,EUR,,,
Santiago Ramos Mingo,,,ramos-mingo-santiago,S. R. Mingo,D,21,185.0,522,989843,21.0,1006300800.0,Defensa y Justicia,defensa-y-justicia,Def y Justicia,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,20270,DYJ,False,False,0,36839,AR,Argentina,#ffff00,#339900,#339900,AR,Argentina,Left,1703980800.0,205000.0,205000.0,EUR,,,
Nicolas Palavecino,,,palavecino-nicolas,N. Palavecino,M,22,186.0,106,1131305,22.0,1048896000.0,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,19854,ELP,False,False,0,3206,AR,Argentina,#ff0000,#ffffff,#ffffff,AR,Argentina,Right,1703980800.0,195000.0,195000.0,EUR,False,,
Rodrigo Márquez,Rodrigo Marquez,,rodrigo-marquez,R. Márquez,F,20,179.0,84,1086993,20.0,1013731200.0,Independiente,independiente,Independiente,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,17390,CAI,False,False,0,3209,AR,Argentina,#cc0000,#cc0000,#cc0000,AR,Argentina,Left,1767139200.0,325000.0,325000.0,EUR,,,
Manuel Insaurralde,,,manuel-insaurralde,M. Insaurralde,M,19,176.0,33,960297,19.0,917740800.0,San Lorenzo,san-lorenzo,San Lorenzo,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,20794,SLO,False,False,0,3201,AR,Argentina,#ff0000,#000033,#000033,AR,Argentina,Right,,385000.0,385000.0,EUR,False,False,
Diego Mastrangelo,Diego Mastrángelo,,mastrangelo-diego,D. Mastrángelo,D,36,,10,1085930,36.0,1036627200.0,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,9814,GLP,False,False,0,3205,AR,Argentina,#ffffff,#000033,#000033,AR,Argentina,,,,,,,,M
Franco Torres,Franco Torres,,franco-torres,F. Torres,F,26,185.0,11,1129432,26.0,938304000.0,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,9814,GLP,False,False,0,3205,AR,Argentina,#ffffff,#000033,#000033,,,,,,,,False,,
Franco Baldassarra,,,franco-baldassarra,F. Baldassarra,M,80,178.0,23,981340,80.0,907027200.0,Panetolikos,panetolikos,Panetolikos,M,Football,football,1,Stoiximan Super League,stoiximan-super-league,#61c0e2,#007eb7,Greece,greece,Football,football,1.0,67.0,greece,GR,43203.0,185.0,False,6455,PAN,,False,0,7004,GR,Greece,#ffff33,#0000ff,#0000ff,AR,Argentina,Right,1719705600.0,540000.0,540000.0,EUR,,,
Giuliano Cerato,,,cerato-giuliano,G. Cerato,D,4,170.0,6,1183795,4.0,898300800.0,Instituto Córdoba,instituto-cordoba,Instituto,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,7806,IAC,,False,0,4937,AR,Argentina,#e72328,#222226,#222226,AR,Argentina,Right,1703980800.0,755000.0,755000.0,EUR,,,M
Santiago Simón,,,santiago-simon,S. Simón,M,31,181.0,603,1091058,31.0,1023926400.0,River Plate,river-plate,River,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,97384,RIV,False,False,0,3211,AR,Argentina,#ffffff,#ff0000,#ff0000,AR,Argentina,Right,1735603200.0,4900000.0,4900000.0,EUR,,,
Alexis Domínguez,,,alexis-dominguez,A. Domínguez,F,9,185.0,16,879625,9.0,846633600.0,Barracas Central,barracas-central,Barracas,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,7491,BAR,,False,0,65668,AR,Argentina,#ffffff,#ff0000,#ff0000,AR,Argentina,Right,1703980800.0,135000.0,135000.0,EUR,,,
Jerónimo Cacciabue,,,jeronimo-cacciabue,J. Cacciabue,M,33,173.0,86,922458,33.0,885600000.0,Platense,platense,Platense,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,9194,PLA,,False,0,36837,AR,Argentina,#442b0b,#f2f2f2,#f2f2f2,AR,Argentina,Right,1703980800.0,465000.0,465000.0,EUR,,,
Juan Peinipil,Juan Peinipil,,juan-peinipil,J. Peinipil,F,21,180.0,8,1117060,21.0,1011052800.0,Arsenal de Sarandí,arsenal-de-sarandi,Arsenal,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,8454,ARS,False,False,0,3221,AR,Argentina,#00ccff,#ff0000,#ff0000,AR,Argentina,,1767139200.0,46000.0,46000.0,EUR,,,
Iván Ortigoza,,,ivan-ortigoza,I. Ortigoza,F,33,167.0,4,1092303,33.0,794880000.0,Gimnasia Jujuy,gimnasia-jujuy,Gimnasia J.,M,Football,football,1,Primera Nacional,primera-nacional,#145286,#27A4DE,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,9092.0,703.0,False,1874,GEЈ,,False,0,5292,AR,Argentina,#0080ff,#ffffff,#ffffff,AR,Argentina,Left,1703980800.0,215000.0,215000.0,EUR,False,False,
Juan Kaprof,,,juan-kaprof,J. Kaprof,F,34,174.0,18,341101,34.0,794966400.0,Sarmiento,sarmiento,Sarmiento,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,6873,CAS,False,False,0,42338,AR,Argentina,#006600,#006600,#006600,AR,Argentina,Right,1703980800.0,235000.0,235000.0,EUR,,,
Agustín Bolívar,,,agustin-bolivar,A. Bolívar,M,14,173.0,7,895347,14.0,821145600.0,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,9814,GLP,False,False,0,3205,AR,Argentina,#ffffff,#000033,#000033,AR,Argentina,Right,1735603200.0,415000.0,415000.0,EUR,,,
Braian Martínez,,,braian-martinez,B. Martínez,M,29,160.0,46,1020255,29.0,934934400.0,Independiente,independiente,Independiente,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,17390,CAI,False,False,0,3209,AR,Argentina,#cc0000,#cc0000,#cc0000,AR,Argentina,Right,1703980800.0,420000.0,420000.0,EUR,False,,
Valentin Depietri,,,depietri-valentin,V. Depietri,M,15,178.0,131,1092322,15.0,972950400.0,Talleres,talleres,Talleres,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,16149,CAT,False,False,0,3210,AR,Argentina,#050040,#ffffff,#ffffff,AR,Argentina,Right,1798675200.0,545000.0,545000.0,EUR,,,
Leonel González,,,leonel-gonzalez,L. González,D,24,179.0,13,365990,24.0,763689600.0,Argentinos Juniors,argentinos-juniors,Argentinos Jrs.,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,17737,ARG,False,False,0,3216,AR,Argentina,#cc0000,#ffffff,#ffffff,AR,Argentina,Left,1703980800.0,235000.0,235000.0,EUR,,,
Emiliano Saliadarre,,,saliadarre-emiliano,E. Saliadarre,M,39,178.0,21,1406311,39.0,1020556800.0,Racing Club,racing-club,Racing,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,31885,RAC,False,False,0,3215,AR,Argentina,#00ccff,#ffffff,#ffffff,AR,Argentina,Left,1798675200.0,96000.0,96000.0,EUR,,,M
Maximiliano Alvez,Maximiliano Alvez,,maximiliano-alvez,M. Alvez,M,21,,26,1087026,21.0,1069545600.0,Central Córdoba,central-cordoba,Central Córdoba,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,7905,CC,False,False,0,65676,AR,Argentina,#ffffff,#000000,#000000,AR,Argentina,,,,,,,,
Moisés Brandán,Moisés Brandán,,moises-brandan,M. Brandán,D,33,,2,1162052,33.0,949968000.0,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,13098,CAT,False,False,0,36833,AR,Argentina,#ffffff,#33ccff,#33ccff,,,,,,,,False,,
Matías Kranevitter,,,matias-kranevitter,M. Kranevitter,M,22,179.0,242,295159,22.0,737942400.0,River Plate,river-plate,River,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,97384,RIV,False,False,0,3211,AR,Argentina,#ffffff,#ff0000,#ff0000,AR,Argentina,Right,1767139200.0,2100000.0,2100000.0,EUR,False,,
Mateo Seoane,,,seoane-mateo,M. Seoane,M,21,178.0,109,1186698,21.0,1076284800.0,Talleres,talleres,Talleres,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,16149,CAT,False,False,0,3210,AR,Argentina,#050040,#ffffff,#ffffff,AR,Argentina,Right,1735603200.0,825000.0,825000.0,EUR,False,,
Daniel Lucero,,,lucero-daniel,D. Lucero,F,24,173.0,17,1201112,24.0,1019001600.0,Arsenal de Sarandí,arsenal-de-sarandi,Arsenal,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,8454,ARS,False,False,0,3221,AR,Argentina,#00ccff,#ff0000,#ff0000,AR,Argentina,Right,1735603200.0,80000.0,80000.0,EUR,False,,
Alexis Sabella,,,alexis-sabella,A. Sabella,M,5,181.0,43,1018383,5.0,992995200.0,San Lorenzo,san-lorenzo,San Lorenzo,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,20794,SLO,False,False,0,3201,AR,Argentina,#ff0000,#000033,#000033,AR,Argentina,Right,1735603200.0,385000.0,385000.0,EUR,,,
Nicolás Blandi,,,nicolas-blandi,N. Blandi,F,9,181.0,65,128211,9.0,632188800.0,San Lorenzo,san-lorenzo,San Lorenzo,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,20794,SLO,False,False,0,3201,AR,Argentina,#ff0000,#000033,#000033,AR,Argentina,Right,1703980800.0,265000.0,265000.0,EUR,,,
Ezequiel Parnisiari,,,ezequiel-parnisiari,E. Parnisari,D,24,180.0,8,340013,24.0,644198400.0,Instituto Córdoba,instituto-cordoba,Instituto,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,7806,IAC,,False,0,4937,AR,Argentina,#e72328,#222226,#222226,AR,Argentina,Right,1703980800.0,190000.0,190000.0,EUR,,,
Jonathan Bay,,,jonathan-bay,J. Bay,D,12,179.0,12,789358,12.0,728524800.0,Instituto Córdoba,instituto-cordoba,Instituto,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,7806,IAC,,False,0,4937,AR,Argentina,#e72328,#222226,#222226,AR,Argentina,Left,1703980800.0,260000.0,260000.0,EUR,,,
Ignacio Rodríguez,Ignacio Agustin Rodríguez,,ignacio-rodriguez,I. Rodríguez,M,20,175.0,33,1113236,20.0,1014336000.0,Banfield,banfield,Banfield,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,9872,BAN,False,False,0,3219,AR,Argentina,#009900,#ffffff,#ffffff,AR,Argentina,Left,,,,,False,,
Juan Meli,Juan Meli,,juan-meli,J. Meli,D,26,175.0,13,1087034,26.0,967766400.0,Central Córdoba,central-cordoba,Central Córdoba,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,7905,CC,False,False,0,65676,AR,Argentina,#ffffff,#000000,#000000,AR,Argentina,Left,1735603200.0,540000.0,540000.0,EUR,,False,
Maximiliano Puig,,,maximiliano-puig,M. Puig,F,79,175.0,11,1118095,79.0,969235200.0,Barracas Central,barracas-central,Barracas,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,7491,BAR,,False,0,65668,AR,Argentina,#ffffff,#ff0000,#ff0000,AR,Argentina,Right,,49000.0,49000.0,EUR,,,
Patricio Pizarro,Patricio Pizarro,,patricio-pizarro,P. Pizarro,D,35,183.0,18,1384823,35.0,964656000.0,Huracán,huracan,Huracán,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,14674,HUR,False,False,0,7629,AR,Argentina,#ffffff,#dd0000,#dd0000,AR,Argentina,Right,1735603200.0,270000.0,270000.0,EUR,,,
Luciano Ferreyra,Luciano Ferreyra,,luciano-ferreyra,L. Ferreyra,M,32,164.0,85,1087068,32.0,1014076800.0,Platense,platense,Platense,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,9194,PLA,,False,0,36837,AR,Argentina,#442b0b,#f2f2f2,#f2f2f2,AR,Argentina,Right,1735603200.0,640000.0,640000.0,EUR,,,
Nicolas Watson,,,watson-nicolas,N. Watson,M,27,175.0,7,994455,27.0,895795200.0,Instituto Córdoba,instituto-cordoba,Instituto,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,7806,IAC,,False,0,4937,AR,Argentina,#e72328,#222226,#222226,AR,Argentina,Right,1703980800.0,135000.0,135000.0,EUR,,,M
Thiago Nuss,,,thiago-nuss,T. Nuss,F,11,172.0,103,1092599,11.0,981072000.0,Argentinos Juniors,argentinos-juniors,Argentinos Jrs.,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,17737,ARG,False,False,0,3216,AR,Argentina,#cc0000,#ffffff,#ffffff,AR,Argentina,Right,1798675200.0,1000000.0,1000000.0,EUR,,,
Octavio Bianchi,,,bianchi-octavio,O. Bianchi,F,24,187.0,31,1183525,24.0,812851200.0,Rosario Central,rosario-central,Rosario Central,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,12753,ROS,False,False,0,3217,AR,Argentina,#000066,#ffcc00,#ffcc00,AR,Argentina,Right,1703980800.0,530000.0,530000.0,EUR,,,M
Daniel Juárez,,,daniel-juarez,D. Juárez,F,29,180.0,30,1021875,29.0,996451200.0,Unión,union,Unión,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,8727,UNI,False,False,0,3204,AR,Argentina,#ffffff,#cc0000,#cc0000,AR,Argentina,Right,1735603200.0,420000.0,420000.0,EUR,,,
Tomás Castro,Tomás Castro,,tomas-castro,T. Castro,M,36,,6,1468139,36.0,958089600.0,Belgrano Reserve,belgrano-reserve,Belgrano,M,Football,football,1,Campeonato de Reserva de Primera División,campeonato-de-reserva-de-primera-division,,,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,3289.0,18817.0,False,2555,BEL,,False,0,248683,AR,Argentina,#52b030,#52b030,#ffffff,AR,Argentina,,1798675200.0,27000.0,27000.0,EUR,False,False,M
Gregorio Rodriguez,,,rodriguez-gregorio,G. Rodríguez,F,7,178.0,13,1018414,7.0,948067200.0,Instituto Córdoba,instituto-cordoba,Instituto,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,7806,IAC,,False,0,4937,AR,Argentina,#e72328,#222226,#222226,AR,Argentina,Right,1767139200.0,92000.0,92000.0,EUR,False,,M
Hernán de la Fuente,,,hernan-de-la-fuente,H. d. l. Fuente,D,4,178.0,96,912936,4.0,852595200.0,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,13098,CAT,False,False,0,36833,AR,Argentina,#ffffff,#33ccff,#33ccff,AR,Argentina,Right,1703980800.0,720000.0,720000.0,EUR,,,
Gonzalo Torres,Gonzalo Torres,,gonzalo-torres,G. Torres,M,11,177.0,9,1086329,11.0,945993600.0,Central Córdoba,central-cordoba,Central Córdoba,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,7905,CC,False,False,0,65676,AR,Argentina,#ffffff,#000000,#000000,AR,Argentina,Left,1703980800.0,195000.0,195000.0,EUR,False,False,
Gino Infantino,Gino Infantino,,gino-infantino,G. Infantino,M,19,178.0,913,1086992,19.0,1053302400.0,Fiorentina,fiorentina,Fiorentina,M,Football,football,1,Serie A,serie-a,#09519e,#008fd7,Italy,italy,Football,football,1.0,31.0,italy,IT,736696.0,23.0,False,141813,ACF,False,False,0,2693,IT,Italy,#542baa,#ffffff,#ffffff,AR,Argentina,Left,1845936000.0,3200000.0,3200000.0,EUR,,,
Leonardo Monje,Leonardo Monje,,monje-leonardo,L. Monje,M,17,,7,1095005,17.0,1017100800.0,Instituto Córdoba,instituto-cordoba,Instituto,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,7806,IAC,,False,0,4937,AR,Argentina,#e72328,#222226,#222226,AR,Argentina,Right,1703980800.0,120000.0,120000.0,EUR,False,,M
Benjamin Schamine,Benjamín Schamine,,schamine-benjamin,B. Schamine,M,35,178.0,6,1485083,35.0,1066953600.0,Defensa y Justicia,defensa-y-justicia,Def y Justicia,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,20270,DYJ,False,False,0,36839,AR,Argentina,#ffff00,#339900,#339900,AR,Argentina,,,,,,,,M
Jonathan Menéndez,,,jonathan-menendez,J. Menéndez,F,27,164.0,72,846568,27.0,762825600.0,Aris Thessaloniki,aris-thessaloniki,Aris,M,Football,football,1,Stoiximan Super League,stoiximan-super-league,#61c0e2,#007eb7,Greece,greece,Football,football,1.0,67.0,greece,GR,43203.0,185.0,False,20380,ARIS,False,False,0,3252,GR,Greece,#ffff00,#000000,#000000,AR,Argentina,Right,1719705600.0,940000.0,940000.0,EUR,,,
Matías Bazzi,Matías Bazzo,,matias-bazzi,M. Bazzi,D,31,,2,1112784,31.0,982368000.0,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,9814,GLP,False,False,0,3205,AR,Argentina,#ffffff,#000033,#000033,AR,Argentina,,,,,,,,
Edwin Mosquera,,,edwin-mosquera,E. Mosquera,M,21,172.0,139,974306,21.0,993600000.0,Atlanta United,atlanta-united,Atlanta,M,Football,football,1,MLS,mls,#e2231a,#062f69,USA,usa,Football,football,1.0,26.0,usa,US,79874.0,242.0,False,17275,ATL,False,False,0,243211,US,USA,#000000,#80000a,#80000a,CO,Colombia,Right,1767139200.0,370000.0,370000.0,EUR,,,
