yellowCards,aerialDuelsWon,minutesPlayed,possessionLost,redCards,aerialDuelsWonPercentage,wasFouled,appearances,groundDuelsWon,totalDuelsWon,fouls,matchesStarted,groundDuelsWonPercentage,totalDuelsWonPercentage,dispossessed,rating,player.name,player.slug,player.userCount,player.id,team.name,team.slug,team.shortName,team.userCount,team.type,team.id,team.teamColors.primary,team.teamColors.secondary,team.teamColors.text
0,0,10,1,0,0.0,0,1,0,0,1,0,0.0,0.0,0,6.4,Paulo Victor,paulo-victor,128,1108505,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
0,2,71,8,0,50.0,0,1,0,2,1,1,0.0,33.33,0,6.4,Lucas Cunha,lucas-cunha,78,794139,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
0,0,29,8,0,0.0,1,1,3,3,0,0,42.86,21.43,3,6.4,Fredy Noguera,fredy-noguera,68,1382425,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
0,0,15,3,0,0.0,0,1,0,0,0,0,0.0,0.0,0,6.4,Cadu,cadu,38,989462,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
1,0,50,12,0,0.0,0,1,3,3,2,0,33.33,30.0,0,6.4,Wesley Pombo,wesley-pombo,37,1106143,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
0,0,11,0,0,0.0,0,1,0,0,0,0,0.0,0.0,0,6.4,Vitão,vitao,18,1467772,Cuiabá,cuiaba,Cuiabá,0,0,49202,#52b030,#52b030,#ffffff
0,0,24,3,0,0.0,0,1,0,0,0,0,0.0,0.0,1,6.4,Denzel Damasceno,denzel-damasceno,4,1382233,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
1,1,180,10,0,100.0,1,2,0,1,0,2,0.0,100.0,0,6.4,Washington Aguerre,washington-aguerre,82,311402,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
1,1,180,6,0,100.0,0,2,0,1,0,2,0.0,100.0,0,6.4,Pedro Rangel,pedro-rangel,71,1092614,Fluminense,fluminense,Fluminense,0,0,1961,#52b030,#52b030,#ffffff
0,0,72,7,0,0.0,0,3,2,2,5,1,25.0,22.22,0,6.4,Guillermo Varela,guillermo-varela,1194,311456,Flamengo,flamengo,Flamengo,0,0,5981,#52b030,#52b030,#ffffff
1,2,167,34,0,66.67,1,5,6,8,4,1,37.5,42.11,0,6.38,Junior Caiçara,junior-caicara,140,128440,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
2,2,130,9,0,25.0,0,4,0,2,3,1,0.0,16.67,0,6.38,Zé Vitor,ze-vitor,87,1174625,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
3,6,312,25,0,40.0,2,7,6,12,9,2,37.5,38.71,0,6.37,Reynaldo,reynaldo,110,877470,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
0,0,145,15,0,0.0,1,3,2,2,4,1,33.33,28.57,0,6.37,Bruno Peres,bruno-peres,328,243175,Athletico,athletico,Athletico,0,0,1967,#52b030,#52b030,#ffffff
0,0,40,11,0,0.0,4,2,4,4,0,0,66.67,50.0,1,6.35,Gustavinho,gustavinho,102,1047852,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
1,0,43,9,0,0.0,3,2,5,5,1,0,38.46,38.46,1,6.35,Diego Hernández,diego-hernandez,319,1086482,Botafogo,botafogo,Botafogo,0,0,1958,#52b030,#52b030,#ffffff
1,1,95,8,0,25.0,1,2,1,2,1,1,50.0,33.33,0,6.35,Luis Segovia,luis-segovia,229,827141,Botafogo,botafogo,Botafogo,0,0,1958,#52b030,#52b030,#ffffff
1,0,38,6,0,0.0,2,3,3,3,2,0,30.0,30.0,0,6.35,Pedro Rocha,pedro-rocha,321,794930,Fortaleza,fortaleza,Fortaleza,0,0,2020,#52b030,#52b030,#ffffff
0,0,32,6,0,0.0,1,3,1,1,3,0,25.0,25.0,1,6.35,Vinicius Balieiro,vinicius-balieiro,139,1065976,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
1,0,198,46,0,0.0,3,7,9,9,1,1,27.27,26.47,9,6.34,Matheusinho,matheusinho,19,923853,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
0,1,102,9,0,20.0,1,3,2,3,3,1,16.67,17.65,3,6.33,Gabriel Novaes,gabriel-novaes,98,882854,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
3,14,540,89,0,51.85,4,9,20,34,24,5,31.25,37.36,6,6.31,Helibelton Palacios,helibelton-palacios,394,329597,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
0,0,19,6,0,0.0,0,1,1,1,0,0,33.33,20.0,1,6.3,Pedro Vilhena,pedro-vilhena,181,1009937,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
0,0,14,0,0,0.0,0,1,0,0,2,0,0.0,0.0,0,6.3,Felipe Negrucci,felipe-negrucci,71,1485598,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
0,0,16,5,0,0.0,1,1,1,1,0,0,100.0,100.0,0,6.3,Ian Custódio,ian-custodio,57,1174943,Palmeiras,palmeiras,Palmeiras,0,0,1963,#52b030,#52b030,#ffffff
0,0,9,5,0,0.0,1,1,1,1,1,0,50.0,50.0,1,6.3,Breno,breno,52,992610,Botafogo,botafogo,Botafogo,0,0,1958,#52b030,#52b030,#ffffff
0,1,90,9,0,100.0,0,1,0,1,0,1,0.0,100.0,0,6.3,Vilar,vilar,41,1177012,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
0,0,14,5,0,0.0,0,1,0,0,0,0,0.0,0.0,1,6.3,Chiqueti,chiqueti,33,1485199,Athletico,athletico,Athletico,0,0,1967,#52b030,#52b030,#ffffff
2,4,296,24,1,40.0,0,4,3,7,7,4,27.27,33.33,0,6.28,Esteban Burgos,esteban-burgos,79,594426,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
0,0,90,0,0,0.0,0,1,0,0,0,1,0.0,0.0,0,6.2,João Carlos,joao-carlos,63,795227,Cuiabá,cuiaba,Cuiabá,0,0,49202,#52b030,#52b030,#ffffff
0,2,18,7,0,66.67,0,1,0,2,0,0,0.0,50.0,0,6.2,Pedrinho,pedrinho,57,1412577,Flamengo,flamengo,Flamengo,0,0,5981,#52b030,#52b030,#ffffff
0,0,270,23,0,0.0,0,3,0,0,0,3,0.0,0.0,0,6.17,Marcelo Rangel,marcelo-rangel,44,870902,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
0,0,45,7,0,0.0,3,1,3,3,1,0,50.0,50.0,1,6.1,Paulinho,paulinho,54,1464309,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
0,0,52,1,0,0.0,0,1,0,0,0,0,0.0,0.0,0,6.1,Mateus Claus,mateus-claus,54,974334,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
1,3,298,48,1,33.33,1,5,10,13,6,4,47.62,43.33,0,6.08,Vinicius Kauê,vinicius-kaue,39,1116334,Athletico,athletico,Athletico,0,0,1967,#52b030,#52b030,#ffffff
1,1,177,24,0,50.0,1,3,5,6,6,2,26.32,28.57,1,5.9,Du Queiroz,du-queiroz,665,1128129,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
0,0,208,17,1,0.0,0,3,0,0,0,2,0.0,0.0,0,5.8,Vladimir,vladimir,101,124996,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
0,2,90,24,0,66.67,2,1,6,8,7,1,40.0,44.44,1,5.7,Arthur,arthur,768,1174761,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
0,0,90,20,0,0.0,0,1,4,4,2,1,57.14,57.14,0,5.7,Wesley Costa,wesley-costa,27,1500368,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
0,1,10,7,0,100.0,1,1,1,2,1,0,16.67,28.57,1,5.7,Kauan,kauan,14,1469769,Fortaleza,fortaleza,Fortaleza,0,0,2020,#52b030,#52b030,#ffffff
0,0,19,6,0,0.0,0,1,1,1,2,0,33.33,33.33,0,5.6,João Dalla Corte,joao-dalla-corte,45,1482362,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,Gabriel Mesquita,gabriel-mesquita,71,984887,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
0,0,1,0,0,0.0,1,1,2,2,0,0,100.0,66.67,0,0.0,Júnior Moraes,junior-moraes,522,108426,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
0,0,1,0,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,Lucas Ramos,lucas-ramos,111,990170,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
0,0,1,0,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,Luiz Felipe,luiz-felipe,110,831993,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
0,0,1,2,0,0.0,0,1,0,0,0,0,0.0,0.0,1,0.0,Raí,rai,103,1175321,Botafogo,botafogo,Botafogo,0,0,1958,#52b030,#52b030,#ffffff
0,0,1,0,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,Bryan García,bryan-garcia,75,1065584,Athletico,athletico,Athletico,0,0,1967,#52b030,#52b030,#ffffff
0,1,1,1,0,100.0,0,1,0,1,0,0,0.0,50.0,0,0.0,Talles Wander,talles-wander,75,1485604,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
0,0,1,1,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,Patrick Verhon,patrick-verhon,35,1392679,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
0,0,1,1,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,Rafael Monteiro Reis,reis-rafael-monteiro,27,1485293,Fluminense,fluminense,Fluminense,0,0,1961,#52b030,#52b030,#ffffff
0,0,1,1,0,0.0,0,1,0,0,0,0,0.0,0.0,0,0.0,Daniel Martins,daniel-martins,12,1046433,Athletico,athletico,Athletico,0,0,1967,#52b030,#52b030,#ffffff
