name,slug,shortName,position,jerseyNumber,height,preferredFoot,userCount,id,shirtNumber,dateOfBirthTimestamp,contractUntilTimestamp,proposedMarketValue,team.name,team.slug,team.shortName,team.gender,team.sport.name,team.sport.slug,team.sport.id,team.primaryUniqueTournament.name,team.primaryUniqueTournament.slug,team.primaryUniqueTournament.primaryColorHex,team.primaryUniqueTournament.secondaryColorHex,team.primaryUniqueTournament.category.name,team.primaryUniqueTournament.category.slug,team.primaryUniqueTournament.category.sport.name,team.primaryUniqueTournament.category.sport.slug,team.primaryUniqueTournament.category.sport.id,team.primaryUniqueTournament.category.id,team.primaryUniqueTournament.category.flag,team.primaryUniqueTournament.category.alpha2,team.primaryUniqueTournament.userCount,team.primaryUniqueTournament.id,team.primaryUniqueTournament.displayInverseHomeAwayTeams,team.userCount,team.nameCode,team.national,team.type,team.id,team.country.alpha2,team.country.name,team.teamColors.primary,team.teamColors.secondary,team.teamColors.text,country.alpha2,country.name,proposedMarketValueRaw.value,proposedMarketValueRaw.currency,firstName,lastName,retired,team.disabled,gender,deceased
Ronal Jimenez,jimenez-ronal,R. Jimenez,M,20,,,2,1473012,20.0,1050796800.0,,,Cumbayá FC,cumbaya-fc,Cumbayá FC,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3203,CUM,False,0,377757,EC,Ecuador,#52b030,#52b030,#ffffff,EC,Ecuador,,,,,,,M,
Carlos Medina,medina-carlos,C. Medina,D,37,,,1,1108473,37.0,,,,Guayaquil City,guayaquil-city,Guayaquil City,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3362,GUA,False,0,188850,EC,Ecuador,#87bee7,#0070a0,#0070a0,,,,,,,,,,
Jhon Acurio,acurio-jhon,J. Acurio,F,,,,27,1479183,,1169078400.0,,47000.0,No team,no-team,No team,,Football,football,1,,,,,,,,,,,,,,,,13,NTE,False,0,241802,,,#d0d0d0,#000000,#000000,EC,Ecuador,47000.0,EUR,,,,True,M,
José Orlando Pérez,jose-orlando-perez,J. O. Pérez,D,3,179.0,Right,7,859701,3.0,860976000.0,,265000.0,Técnico Universitario,tecnico-universitario,Técnico,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2879,TEC,False,0,21941,EC,Ecuador,#b80606,#dfdfdf,#dfdfdf,CO,Colombia,265000.0,EUR,,,,,,
Erick Zambrano,erick-zambrano,E. Zambrano,M,54,172.0,Left,74,1517847,54.0,1194998400.0,,,Orense SC,orense-sc,Orense,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2909,ORE,False,0,277525,EC,Ecuador,#7cfc00,#00009a,#00009a,EC,Ecuador,,,Erick Zambrano,,,,,
Diego Espinosa,diego-espinosa,D. Espinosa,G,30,,,1,826814,30.0,866419200.0,,,Aucas,aucas,Aucas,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,7497,SDA,False,0,5249,EC,Ecuador,#d4252a,#ffdd00,#ffdd00,EC,Ecuador,,,,,,False,,
Adrián Gabbarini,adrian-gabbarini,A. Gabbarini,G,23,185.0,Right,32,37951,23.0,497750400.0,1703980800.0,230000.0,LDU,ldu,LDU,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,22367,LDU,False,0,5257,EC,Ecuador,#ffffff,#ffffff,#ffffff,AR,Argentina,230000.0,EUR,,,,False,,
Jipson Orovio,orovio-jipson,J. Orovio,M,5,,,1,992009,5.0,833414400.0,1703980800.0,91000.0,El Nacional,el-nacional,El Nacional,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,6417,ELN,False,0,5254,EC,Ecuador,#f60404,#222226,#222226,EC,Ecuador,91000.0,EUR,,,,,,
Moisés Corozo,moises-corozo,M. Corozo,D,19,185.0,Right,8,277363,19.0,719971200.0,,290000.0,Mushuc Runa,mushuc-runa,Mushuc Runa,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2987,MUR,False,0,134976,EC,Ecuador,#00e100,#009933,#009933,EC,Ecuador,290000.0,EUR,,,,,,
Dixon Vera,dixon-vera,D. Vera,M,31,,,11,1197424,31.0,1049587200.0,1798675200.0,320000.0,Emelec,emelec,Emelec,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,13221,CSE,False,0,5255,EC,Ecuador,#0000cc,#333399,#333399,EC,Ecuador,320000.0,EUR,Dixon Vera,,False,False,,
Agustín Dávila,agustin-davila,A. Dávila,F,18,176.0,Left,28,966841,18.0,915494400.0,1719705600.0,92000.0,Guayaquil City,guayaquil-city,Guayaquil City,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3362,GUA,False,0,188850,EC,Ecuador,#87bee7,#0070a0,#0070a0,UY,Uruguay,92000.0,EUR,,,,,,
Jefferson Padilla,jefferson-padilla,J. Padilla,M,7,,,1,1495635,7.0,873244800.0,,,Cumbayá FC,cumbaya-fc,Cumbayá FC,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3203,CUM,False,0,377757,EC,Ecuador,#52b030,#52b030,#ffffff,,,,,Jefferson Padilla,,,,,
Jordan Yepez,yepez-jordan,J. Yepez,M,25,,,4,1185829,25.0,1076025600.0,,,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,6217,UNI,False,0,21942,EC,Ecuador,#4bacd2,#222226,#222226,EC,Ecuador,,,Jordan Yepez,,,,M,
Ruyery Blanco,ruyery-blanco,R. Blanco,F,27,180.0,Right,18,974049,27.0,912988800.0,,230000.0,Unión Magdalena,union-magdalena,Unión Magdalena,M,Football,football,1,"Primera A, Clausura",primera-a-clausura,#002c6d,#00afcf,Colombia,colombia,Football,football,1.0,274.0,colombia,CO,19234.0,11536.0,False,5889,UMG,False,0,89376,CO,Colombia,#2e529b,#cc353c,#cc353c,CO,Colombia,230000.0,EUR,,,,,,
Mejia Marcos,marcos-mejia,M. Marcos,F,11,,,1,976964,11.0,898819200.0,1703980800.0,195000.0,Mushuc Runa,mushuc-runa,Mushuc Runa,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2987,MUR,False,0,134976,EC,Ecuador,#00e100,#009933,#009933,EC,Ecuador,195000.0,EUR,,,,,,
Junior Ayovi,junior-ayovi,J. Ayovi,M,17,,,2,1103512,17.0,1008892800.0,,210000.0,Guayaquil City,guayaquil-city,Guayaquil City,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3362,GUA,False,0,188850,EC,Ecuador,#87bee7,#0070a0,#0070a0,EC,Ecuador,210000.0,EUR,Junior Ayovi,,False,,,
Yeison Nazareno,nazareno-yeison,Y. Nazareno,D,32,,,1,1473005,32.0,870912000.0,,,Cumbayá FC,cumbaya-fc,Cumbayá FC,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3203,CUM,False,0,377757,EC,Ecuador,#52b030,#52b030,#ffffff,EC,Ecuador,,,,,,,M,
Josué Cuero,josue-cuero,J. Cuero,D,13,176.0,Right,1,1142359,13.0,990403200.0,,430000.0,Delfín,delfin,Delfín,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,5215,DSC,False,0,213638,EC,Ecuador,#004597,#ffc414,#ffc414,EC,Ecuador,430000.0,EUR,Josué Cuero,,,False,,
Joel Alirio Almache Hidalgo,almache-hidalgo-joel-alirio,J. A. A. Hidalgo,M,17,,,1,1390303,17.0,887932800.0,1703980800.0,215000.0,Cumbayá FC,cumbaya-fc,Cumbayá FC,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3203,CUM,False,0,377757,EC,Ecuador,#52b030,#52b030,#ffffff,EC,Ecuador,215000.0,EUR,,,,,M,
Christian Cruz,christian-cruz,C. Cruz,D,18,176.0,Left,21,844613,18.0,712627200.0,1735603200.0,465000.0,Emelec,emelec,Emelec,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,13221,CSE,False,0,5255,EC,Ecuador,#0000cc,#333399,#333399,EC,Ecuador,465000.0,EUR,,,,False,,
Justin Cuero,cuero-justin,J. Cuero,F,19,183.0,,263,1201018,19.0,1079568000.0,1719705600.0,515000.0,Orenburg,orenburg,Orenburg,M,Football,football,1,Premier Liga,premier-liga,#2580C3,#E94A51,Russia,russia,Football,football,1.0,21.0,russia,RU,36485.0,203.0,False,6915,ORE,False,0,24118,RU,Russia,#0000ff,#ffffff,#ffffff,EC,Ecuador,515000.0,EUR,Justin Cuero,,,,M,
Jaime Ortiz,ortiz-jaime,J. Ortiz,F,27,,,3,976016,27.0,925862400.0,1703980800.0,140000.0,Cumbayá FC,cumbaya-fc,Cumbayá FC,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3203,CUM,False,0,377757,EC,Ecuador,#52b030,#52b030,#ffffff,EC,Ecuador,140000.0,EUR,,,,,,
Pedro Larrea,pedro-larrea,P. Larrea,M,5,173.0,Right,3,793430,5.0,517017600.0,1703980800.0,230000.0,Libertad,libertad,Libertad,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2965,LIB,False,0,394127,EC,Ecuador,#fc771c,#ffffff,#ffffff,EC,Ecuador,230000.0,EUR,,,,,,
Denilson Ovando,denilson-ovando,D. Ovando,F,16,182.0,Right,12,1017166,16.0,1001203200.0,,145000.0,Gualaceo SC,gualaceo-sc,Gualaceo,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2276,GUA,False,0,248196,EC,Ecuador,#f9f11e,#13943b,#13943b,EC,Ecuador,145000.0,EUR,,,,,,
Luis Ayala,luis-ayala,L. Ayala,M,6,178.0,Left,10,339961,6.0,748828800.0,,340000.0,Técnico Universitario,tecnico-universitario,Técnico,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2879,TEC,False,0,21941,EC,Ecuador,#b80606,#dfdfdf,#dfdfdf,EC,Ecuador,340000.0,EUR,,,,,,
Diego Corozo,diego-corozo,D. Corozo,D,35,177.0,Right,1,311994,35.0,662083200.0,,140000.0,Aucas,aucas,Aucas,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,7497,SDA,False,0,5249,EC,Ecuador,#d4252a,#ffdd00,#ffdd00,EC,Ecuador,140000.0,EUR,,,,False,,
Alexander Eras,alexander-eras,A. Eras,G,34,,,1,1495592,34.0,918172800.0,,,Gualaceo SC,gualaceo-sc,Gualaceo,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2276,GUA,False,0,248196,EC,Ecuador,#f9f11e,#13943b,#13943b,,,,,Alexander Eras,,,,,
Jeremy Del Castillo,del-castillo-jeremy,J. d. Castillo,D,3,,,1,1466376,3.0,1037577600.0,1703980800.0,160000.0,El Nacional,el-nacional,El Nacional,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,6417,ELN,False,0,5254,EC,Ecuador,#f60404,#222226,#222226,EC,Ecuador,160000.0,EUR,Jeremy del Castillo,,,,M,
Jordan Morán,jordan-moran,J. Morán,D,6,178.0,Right,36,1002519,6.0,1016323200.0,1703980800.0,46000.0,Barcelona SC,barcelona-sc,Barcelona SC,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,22465,BSC,False,0,5250,EC,Ecuador,#ffff00,#000000,#000000,EC,Ecuador,46000.0,EUR,,,False,False,,
Gustavo Nnachi,gustavo-nnachi,G. Nnachi,F,55,,Right,10,1011433,55.0,1013126400.0,,180000.0,Guayaquil City,guayaquil-city,Guayaquil City,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3362,GUA,False,0,188850,EC,Ecuador,#87bee7,#0070a0,#0070a0,EC,Ecuador,180000.0,EUR,,,,,,
Oscar Jaramillo,oscar-jaramillo,O. Jaramillo,F,29,,,0,920899,29.0,886896000.0,,53000.0,Mushuc Runa,mushuc-runa,Mushuc Runa,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2987,MUR,False,0,134976,EC,Ecuador,#00e100,#009933,#009933,EC,Ecuador,53000.0,EUR,,,,,,
Bryan Wittle,bryan-wittle,B. Wittle,F,28,,,6,1197420,28.0,956880000.0,1703980800.0,165000.0,9 de Octubre,9-de-octubre,9 de Octubre,M,Football,football,1,LigaPro Serie B,ligapro-serie-b,#002c5f,#df0e1b,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,3207.0,10240.0,False,2858,OCT,False,0,339975,EC,Ecuador,#0cb0e3,#000000,#000000,EC,Ecuador,165000.0,EUR,Bryan Wittle,,,False,,
Mayer Mendez,mendez-mayer,M. Mendez,M,20,,,2,1459664,20.0,983404800.0,,,Deportivo Cuenca,deportivo-cuenca,Cuenca,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,4135,CUE,False,0,5251,EC,Ecuador,#990000,#ffff00,#ffff00,EC,Ecuador,,,Mayer Mendez,,,,M,
William Ocles,william-ocles,W. Ocles,M,39,180.0,,1,921388,39.0,894326400.0,,145000.0,Mushuc Runa,mushuc-runa,Mushuc Runa,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2987,MUR,False,0,134976,EC,Ecuador,#00e100,#009933,#009933,EC,Ecuador,145000.0,EUR,,,False,,,
Andres Garcia,garcia-andres,A. Garcia,D,33,,,1,1020036,33.0,760838400.0,,105000.0,Libertad,libertad,Libertad,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2965,LIB,False,0,394127,EC,Ecuador,#fc771c,#ffffff,#ffffff,EC,Ecuador,105000.0,EUR,,,,,,
Henry Quinonez,henry-quinonez,H. Quinonez,D,20,178.0,Left,1,873888,20.0,740707200.0,1703980800.0,145000.0,Gualaceo SC,gualaceo-sc,Gualaceo,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2276,GUA,False,0,248196,EC,Ecuador,#f9f11e,#13943b,#13943b,EC,Ecuador,145000.0,EUR,,,,,,
Marcos Caicedo,marcos-caicedo,M. Caicedo,F,,178.0,Left,13,52070,,689731200.0,,195000.0,No team,no-team,No team,,Football,football,1,,,,,,,,,,,,,,,,13,NTE,False,0,241802,,,#d0d0d0,#000000,#000000,EC,Ecuador,195000.0,EUR,,,,True,,
Kevin Rivera,rivera-kevin,K. Rivera,M,29,,,3,1094962,29.0,953769600.0,1703980800.0,97000.0,Libertad,libertad,Libertad,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2965,LIB,False,0,394127,EC,Ecuador,#fc771c,#ffffff,#ffffff,EC,Ecuador,97000.0,EUR,,,,,,
Facundo Queiroz,queiroz-facundo,F. Queiroz,D,6,186.0,Left,7,981590,6.0,890006400.0,1703980800.0,195000.0,Orense SC,orense-sc,Orense,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2909,ORE,False,0,277525,EC,Ecuador,#7cfc00,#00009a,#00009a,UY,Uruguay,195000.0,EUR,,,,,,
Jonathan Robledo,robledo-jonathan,J. Robledo,M,37,,,1,1473011,37.0,,,,Cumbayá FC,cumbaya-fc,Cumbayá FC,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3203,CUM,False,0,377757,EC,Ecuador,#52b030,#52b030,#ffffff,,,,,,,,,M,
Kevin Sambonino,sambonino-kevin,K. Sambonino,M,15,,,1,928507,15.0,955670400.0,,270000.0,Guayaquil City,guayaquil-city,Guayaquil City,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3362,GUA,False,0,188850,EC,Ecuador,#87bee7,#0070a0,#0070a0,EC,Ecuador,270000.0,EUR,,,,,,
Yerlin Quinonez,quinonez-yerlin,Y. Quinonez,D,16,,,1,1416329,16.0,991526400.0,,,Deportivo Cuenca,deportivo-cuenca,Cuenca,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,4135,CUE,False,0,5251,EC,Ecuador,#990000,#ffff00,#ffff00,EC,Ecuador,,,,,,,M,
Humberto Acevedo,humberto-acevedo,H. Acevedo,G,12,185.0,Right,18,873463,12.0,864345600.0,1735603200.0,265000.0,Deportivo Cali,deportivo-cali,Dep. Cali,M,Football,football,1,"Primera A, Clausura",primera-a-clausura,#002c6d,#00afcf,Colombia,colombia,Football,football,1.0,274.0,colombia,CO,19234.0,11536.0,False,14759,CAL,False,0,6112,CO,Colombia,#006600,#ffffff,#ffffff,CO,Colombia,265000.0,EUR,,,,False,,
Matias Ferreira,ferreira-matias,M. Ferreira,D,3,175.0,Left,10,1121486,3.0,759110400.0,,220000.0,Delfín,delfin,Delfín,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,5215,DSC,False,0,213638,EC,Ecuador,#004597,#ffc414,#ffc414,UY,Uruguay,220000.0,EUR,,,,False,,
Isaac Sanchez,sanchez-isaac,I. Sánchez,F,,179.0,,20,1482441,,1149724800.0,,,Ecuador U17,ecuador-u17,Ecuador,M,Football,football,1,U17 World Championship,u17-world-championship,#398835,#377ac4,World,world,Football,football,1.0,1468.0,international,,36025.0,279.0,False,5941,ECU,True,0,48835,EC,Ecuador,#ffff00,#000063,#000063,EC,Ecuador,,,Isaac Sánchez,,,False,M,
Kevin Peralta,kevin-peralta,K. Peralta,D,26,,,1,869788,26.0,862444800.0,,135000.0,El Nacional,el-nacional,El Nacional,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,6417,ELN,False,0,5254,EC,Ecuador,#f60404,#222226,#222226,EC,Ecuador,135000.0,EUR,,,,,,
Darwin Nazareno,nazareno-darwin,D. Nazareno,M,51,,,1,1185827,51.0,1077235200.0,,,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,6217,UNI,False,0,21942,EC,Ecuador,#4bacd2,#222226,#222226,EC,Ecuador,,,Darwin Nazareno,,,,M,
Luis Felipe Fernandez-Salvador,luis-felipe-fernandez-salvador,L. F. Fernandez-Salvador,M,22,,,4,1172588,22.0,951696000.0,,,Deportivo Cuenca,deportivo-cuenca,Cuenca,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,4135,CUE,False,0,5251,EC,Ecuador,#990000,#ffff00,#ffff00,US,USA,,,Luis Felipe Fernandez-Salvador,,,,,
José Luis Quiñones,jose-luis-quinones,J. L. Quiñones,M,37,,,0,1479175,37.0,1023926400.0,,91000.0,Mushuc Runa,mushuc-runa,Mushuc Runa,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2987,MUR,False,0,134976,EC,Ecuador,#00e100,#009933,#009933,EC,Ecuador,91000.0,EUR,José Luis Quiñones,,,,,
Darwin Cuero,darwin-cuero,D. Cuero,G,1,184.0,Right,2,155766,1.0,782179200.0,,440000.0,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,6217,UNI,False,0,21942,EC,Ecuador,#4bacd2,#222226,#222226,EC,Ecuador,440000.0,EUR,,,,,,
Juan Martin Rojas,rojas-juan-martin,J. M. Rojas,G,1,196.0,Left,6,1092606,1.0,934156800.0,,220000.0,Deportivo Morón,deportivo-moron,Dep. Morón,M,Football,football,1,Primera Nacional,primera-nacional,#145286,#27A4DE,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,9092.0,703.0,False,3043,MOR,False,0,93109,AR,Argentina,#b90000,#222226,#222226,AR,Argentina,220000.0,EUR,,,,,M,
Eduardo Bores,bores-eduardo,E. Bores,G,12,,,5,1466876,12.0,1035763200.0,,,Deportivo Cuenca,deportivo-cuenca,Cuenca,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,4135,CUE,False,0,5251,EC,Ecuador,#990000,#ffff00,#ffff00,EC,Ecuador,,,Eduardo Bores,,,,M,
Jefferson Quinonez,jefferson-quinonez,J. Quinonez,M,,,Right,0,964884,,917049600.0,,105000.0,Libertad,libertad,Libertad,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2965,LIB,False,0,394127,EC,Ecuador,#fc771c,#ffffff,#ffffff,EC,Ecuador,105000.0,EUR,,,,,,
Byron Carabalí,byron-carabali,B. Carabalí,D,,,,1,1464255,,1050969600.0,,95000.0,No team,no-team,No team,,Football,football,1,,,,,,,,,,,,,,,,13,NTE,False,0,241802,,,#d0d0d0,#000000,#000000,EC,Ecuador,95000.0,EUR,Byron Carabalí,,,True,,
Jeison Mina,jeison-mina,J. Mina,D,15,185.0,Left,10,1201400,15.0,993600000.0,,155000.0,Barcelona SC,barcelona-sc,Barcelona SC,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,22465,BSC,False,0,5250,EC,Ecuador,#ffff00,#000000,#000000,EC,Ecuador,155000.0,EUR,Jeison Mina,,,False,,
Marcelo Mantilla,mantilla-marcelo,M. Mantilla,D,3,,,2,1485141,3.0,1000252800.0,,,Cumbayá FC,cumbaya-fc,Cumbayá FC,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3203,CUM,False,0,377757,EC,Ecuador,#52b030,#52b030,#ffffff,EC,Ecuador,,,,,,,M,
Lenin Chininin,lenin-chininin,L. Chininin,M,70,,,3,1473216,70.0,1021420800.0,1703980800.0,140000.0,Libertad,libertad,Libertad,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2965,LIB,False,0,394127,EC,Ecuador,#fc771c,#ffffff,#ffffff,EC,Ecuador,140000.0,EUR,,,,,M,
Jose Cevallos,jose-cevallos,J. Cevallos,G,24,183.0,,1,822715,24.0,890265600.0,,270000.0,Guayaquil City,guayaquil-city,Guayaquil City,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3362,GUA,False,0,188850,EC,Ecuador,#87bee7,#0070a0,#0070a0,EC,Ecuador,270000.0,EUR,,,,,,
Luis Cordova,cordova-luis,L. Cordova,D,3,185.0,Right,13,1396217,3.0,1042761600.0,1719705600.0,260000.0,FK Etar Veliko Tarnovo,fk-etar-veliko-tarnovo,Etar,M,Football,football,1,Parva Liga,parva-liga,#91918f,#6f4f20,Bulgaria,bulgaria,Football,football,1.0,78.0,bulgaria,BG,13742.0,247.0,False,3267,ETA,False,0,36941,BG,Bulgaria,#400080,#000000,#000000,EC,Ecuador,260000.0,EUR,,,,False,M,
Yuber Mosquera,yuber-mosquera,Y. Mosquera,D,17,183.0,Left,13,126094,17.0,462758400.0,,215000.0,Atlético Huila,atletico-huila,Huila,M,Football,football,1,"Primera A, Clausura",primera-a-clausura,#002c6d,#00afcf,Colombia,colombia,Football,football,1.0,274.0,colombia,CO,19234.0,11536.0,False,7122,HUI,False,0,6104,CO,Colombia,#ffff33,#ffff33,#ffff33,CO,Colombia,215000.0,EUR,,,,,,
Jeison Alfonso Dominguez,jeison-alfonso-dominguez,J. A. Dominguez,D,,164.0,Left,1,590094,,801878400.0,,135000.0,No team,no-team,No team,,Football,football,1,,,,,,,,,,,,,,,,13,NTE,False,0,241802,,,#d0d0d0,#000000,#000000,EC,Ecuador,135000.0,EUR,,,,True,,
