name,firstName,lastName,slug,shortName,position,jerseyNumber,height,preferredFoot,userCount,id,shirtNumber,dateOfBirthTimestamp,contractUntilTimestamp,proposedMarketValue,team.name,team.slug,team.shortName,team.gender,team.sport.name,team.sport.slug,team.sport.id,team.primaryUniqueTournament.name,team.primaryUniqueTournament.slug,team.primaryUniqueTournament.primaryColorHex,team.primaryUniqueTournament.secondaryColorHex,team.primaryUniqueTournament.category.name,team.primaryUniqueTournament.category.slug,team.primaryUniqueTournament.category.sport.name,team.primaryUniqueTournament.category.sport.slug,team.primaryUniqueTournament.category.sport.id,team.primaryUniqueTournament.category.id,team.primaryUniqueTournament.category.flag,team.primaryUniqueTournament.category.alpha2,team.primaryUniqueTournament.userCount,team.primaryUniqueTournament.id,team.primaryUniqueTournament.displayInverseHomeAwayTeams,team.userCount,team.nameCode,team.disabled,team.national,team.type,team.id,team.country.alpha2,team.country.name,team.teamColors.primary,team.teamColors.secondary,team.teamColors.text,country.alpha2,country.name,proposedMarketValueRaw.value,proposedMarketValueRaw.currency,retired,deceased,gender
Luan Dias,,,luan-dias,Luan Dias,F,97,181.0,Left,85,1016887,97.0,870307200.0,1703980800.0,705000.0,Santos,santos,Santos,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,87820,SAN,False,False,0,1968,BR,Brazil,#ffffff,#ffffff,#ffffff,BR,Brazil,705000.0,EUR,False,,
Felipe Augusto,Felipe Augusto,,felipe-augusto,Felipe Augusto,F,41,187.0,Left,431,1106681,41.0,1077062400.0,1777593600.0,725000.0,Corinthians,corinthians,Corinthians,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,174419,COR,False,False,0,1957,BR,Brazil,#ffffff,#000000,#000000,BR,Brazil,725000.0,EUR,False,False,
Diogo Batista,,,batista-diogo,D. Batista,D,29,173.0,Right,28,1120958,29.0,1062115200.0,,,Coritiba,coritiba,Coritiba,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,38928,COR,False,False,0,1982,BR,Brazil,#ffffff,#009966,#009966,BR,Brazil,,,,,M
Kevin,Kevin,,kevin,Kevin,F,37,176.0,Right,680,1112879,37.0,1041638400.0,1798675200.0,1000000.0,Palmeiras,palmeiras,Palmeiras,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,204701,PAL,False,False,0,1963,BR,Brazil,#339966,#336633,#336633,BR,Brazil,1000000.0,EUR,False,False,M
Matheus Felipe,,,matheus-felipe,M. Felipe,D,42,186.0,Right,65,1110173,42.0,910569600.0,1798675200.0,1200000.0,Athletico,athletico,Athletico,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,68818,CAP,False,False,0,1967,BR,Brazil,#000000,#cc0000,#cc0000,BR,Brazil,1200000.0,EUR,,,
Erison,Erison,,erison,Erison,F,49,180.0,Left,703,1089111,49.0,923961600.0,1703980800.0,2900000.0,São Paulo,sao-paulo,São Paulo,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,160434,SPA,False,False,0,1981,BR,Brazil,#ffffff,#000000,#000000,BR,Brazil,2900000.0,EUR,False,,
Renato Kayzer,,,renato-kayzer,Renato Kayzer,F,79,178.0,Right,253,814723,79.0,824515200.0,1703980800.0,1600000.0,América Mineiro,america-mineiro,América-MG,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,43928,AMG,False,False,0,1973,BR,Brazil,#056635,#ffffff,#ffffff,BR,Brazil,1600000.0,EUR,False,,
Jhoanner Chávez,,,jhoanner-chavez,Jhoanner Chávez,D,25,182.0,Left,245,1002458,25.0,1019606400.0,1703980800.0,2100000.0,Independiente del Valle,independiente-del-valle,Independiente del Valle,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14865.0,240.0,False,22905,IND,False,False,0,39723,EC,Ecuador,#002945,#e8ac35,#e8ac35,EC,Ecuador,2100000.0,EUR,False,,
Felipe Andrade,,,felipe-andrade,Felipe Andrade,D,13,182.0,Right,36,1502619,13.0,1022630400.0,,,Fluminense,fluminense,Fluminense,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,113402,FLU,False,False,0,1961,BR,Brazil,#660000,#006633,#006633,BR,Brazil,,,False,False,M
JP Galvão,JP Galvão,,jp-galvao,JP Galvão,M,57,184.0,Right,66,1105815,57.0,989193600.0,,,Botafogo,botafogo,Botafogo,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,100509,BOT,False,False,0,1958,BR,Brazil,#000000,#ffffff,#ffffff,BR,Brazil,,,False,,
Réver,,,rever,Réver,D,4,192.0,Right,328,39421,4.0,473644800.0,1703980800.0,140000.0,Atlético Mineiro,atletico-mineiro,Atlético-MG,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,104112,ATL,False,False,0,1977,BR,Brazil,#000000,#ffffff,#ffffff,BR,Brazil,140000.0,EUR,,,
Camilo Cándido,,,camilo-candido,C. Cándido,D,38,174.0,Left,213,924073,38.0,802051200.0,1753920000.0,1400000.0,Bahia,bahia,Bahia,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,62440,BAH,False,False,0,1955,BR,Brazil,#ffffff,#333399,#333399,UY,Uruguay,1400000.0,EUR,,,
Miranda,,,miranda,Miranda,D,35,182.0,Right,167,926868,35.0,948240000.0,1703980800.0,560000.0,Vasco da Gama,vasco-da-gama,Vasco,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,103340,VAS,False,False,0,1974,BR,Brazil,#ffffff,#000000,#000000,BR,Brazil,560000.0,EUR,,,
Thauan Lara,Thauan Lara,,thauan-lara,Thauan Lara,D,36,176.0,Left,166,1116956,36.0,1074729600.0,1767139200.0,935000.0,Internacional,internacional,Internacional,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,90636,INT,False,False,0,1966,BR,Brazil,#cc0000,#cc0000,#cc0000,BR,Brazil,935000.0,EUR,False,,
Matheus Cavichioli,,,matheus-cavichioli,M. Cavichioli,G,1,195.0,Right,230,243097,1.0,522806400.0,1703980800.0,160000.0,América Mineiro,america-mineiro,América-MG,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,43928,AMG,False,False,0,1973,BR,Brazil,#056635,#ffffff,#ffffff,BR,Brazil,160000.0,EUR,,,
Igor Formiga,,,igor-formiga,Igor Formiga,D,33,175.0,Right,61,1009030,33.0,915753600.0,1814313600.0,380000.0,Portimonense,portimonense,Portimonense,M,Football,football,1,Liga Portugal,liga-portugal,#ffc501,#e6a100,Portugal,portugal,Football,football,1.0,44.0,portugal,PT,172524.0,238.0,False,13902,POR,,False,0,3026,PT,Portugal,#ffffff,#000000,#000000,BR,Brazil,380000.0,EUR,False,,
Stênio,,,stenio,Stênio,F,22,180.0,Right,253,1046740,22.0,1049500800.0,1798675200.0,1000000.0,Cruzeiro,cruzeiro,Cruzeiro,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,79902,CRU,False,False,0,1954,BR,Brazil,#0033cc,#0033cc,#0033cc,BR,Brazil,1000000.0,EUR,False,,
Igor,Igor,,igor,Igor,M,48,,Right,180,1128846,48.0,1046995200.0,,,Flamengo,flamengo,Flamengo,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,296415,FLA,False,False,0,5981,BR,Brazil,#ff0000,#000000,#000000,BR,Brazil,,,,,
Éder Ferreira,,,eder-ferreira,Éder Ferreira,D,33,184.0,Right,106,842072,33.0,797126400.0,1735603200.0,1100000.0,América Mineiro,america-mineiro,América-MG,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,43928,AMG,False,False,0,1973,BR,Brazil,#056635,#ffffff,#ffffff,BR,Brazil,1100000.0,EUR,False,,
Arthur Sales,Arthur,,arthur-sales,A. Sales,F,19,184.0,Left,204,1105780,19.0,1025654400.0,1782777600.0,875000.0,Lommel SK,lommel-sk,Lommel,M,Football,football,1,Challenger Pro League,challenger-pro-league,#0E0027,#a9ee17,Belgium,belgium,Football,football,1.0,33.0,belgium,BE,6715.0,9.0,False,4937,LOM,False,False,0,5046,BE,Belgium,#008000,#ffffff,#ffffff,BR,Brazil,875000.0,EUR,,,
Breno Cascardo,Breno Cascardo,,breno-cascardo,Breno Cascardo,M,28,183.0,Right,71,1469514,28.0,1064448000.0,1767139200.0,580000.0,América Mineiro,america-mineiro,América-MG,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,43928,AMG,False,False,0,1973,BR,Brazil,#056635,#ffffff,#ffffff,BR,Brazil,580000.0,EUR,False,,
Jailson,,,jailson,Jailson,M,30,187.0,Right,418,794861,30.0,810432000.0,1703980800.0,1500000.0,Palmeiras,palmeiras,Palmeiras,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,204701,PAL,False,False,0,1963,BR,Brazil,#339966,#336633,#336633,BR,Brazil,1500000.0,EUR,False,,
Weslley Patati,,,weslley-patati,W. Patati,F,43,167.0,Right,243,1148468,43.0,1044921600.0,1735603200.0,1100000.0,Santos U20,santos-u20,Santos,M,Football,football,1,U20 Paulista,u20-paulista,#c00d0d,#f2ba1c,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,2479.0,10308.0,False,7494,SAN,False,False,0,199299,BR,Brazil,#ffffff,#000000,#000000,BR,Brazil,1100000.0,EUR,False,,
Alerrandro,,,alerrandro,Alerrandro,F,9,176.0,Right,305,923948,9.0,947635200.0,1798675200.0,4099999.0,Red Bull Bragantino,red-bull-bragantino,RB Bragantino,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,58804,BRA,False,False,0,1999,BR,Brazil,#363636,#d8d8d6,#d8d8d6,BR,Brazil,4099999.0,EUR,,,
Lucas Braga,,,lucas-braga,L. Braga,M,30,184.0,Right,352,934801,30.0,847584000.0,1777507200.0,1600000.0,Santos,santos,Santos,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,87820,SAN,False,False,0,1968,BR,Brazil,#ffffff,#ffffff,#ffffff,BR,Brazil,1600000.0,EUR,,,
Javier Méndez,,,javier-mendez,J. Méndez,M,23,184.0,Right,44,924858,23.0,786585600.0,1735603200.0,450000.0,América Mineiro,america-mineiro,América-MG,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,43928,AMG,False,False,0,1973,BR,Brazil,#056635,#ffffff,#ffffff,UY,Uruguay,450000.0,EUR,,,
Carlos Eduardo,Carlos Eduardo,,eduardo-carlos,C. Eduardo,F,42,180.0,,54,1199473,42.0,1085356800.0,,,Atlético Mineiro,atletico-mineiro,Atlético-MG,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,104112,ATL,False,False,0,1977,BR,Brazil,#000000,#ffffff,#ffffff,BR,Brazil,,,,,M
Lucas Piazón,,,lucas-piazon,L. Piazón,M,43,182.0,Right,447,156025,43.0,759024000.0,1751241600.0,1500000.0,Sporting Braga,sporting-braga,Braga,M,Football,football,1,Liga Portugal,liga-portugal,#ffc501,#e6a100,Portugal,portugal,Football,football,1.0,44.0,portugal,PT,172524.0,238.0,False,143049,SCB,False,False,0,2999,PT,Portugal,#ff0000,#ffffff,#ffffff,BR,Brazil,1500000.0,EUR,,,
Mateo Ponte,,,mateo-ponte,Mateo Ponte,D,4,183.0,Right,308,1099163,4.0,1053734400.0,1798675200.0,935000.0,Botafogo,botafogo,Botafogo,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,100509,BOT,False,False,0,1958,BR,Brazil,#000000,#ffffff,#ffffff,UY,Uruguay,935000.0,EUR,False,False,
Darlan,,,darlan,Darlan,M,37,169.0,Right,137,973924,37.0,892684800.0,1782777600.0,1200000.0,Levski Sofia,levski-sofia,Levski Sofia,M,Football,football,1,Parva Liga,parva-liga,#91918f,#6f4f20,Bulgaria,bulgaria,Football,football,1.0,78.0,bulgaria,BG,13694.0,247.0,False,19231,LEV,False,False,0,3273,BG,Bulgaria,#0958b0,#0958b0,#0958b0,BR,Brazil,1200000.0,EUR,False,,
Lian,Lian,,lian,Lian,F,38,,,29,1495875,38.0,1127174400.0,,,Grêmio,gremio,Grêmio,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,107182,GPA,False,False,0,5926,BR,Brazil,#3399ff,#000033,#000033,BR,Brazil,,,,False,
Matheus Belém,Matheus Belém,,matheus-belem,Matheus Belém,D,44,186.0,Left,119,1466551,44.0,1047513600.0,1706659200.0,215000.0,São Paulo,sao-paulo,São Paulo,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,160434,SPA,False,False,0,1981,BR,Brazil,#ffffff,#000000,#000000,BR,Brazil,215000.0,EUR,False,False,M
Natã,,,nata,Natã,D,36,180.0,Right,71,1175603,36.0,991699200.0,1703980800.0,420000.0,Grêmio,gremio,Grêmio,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,107182,GPA,False,False,0,5926,BR,Brazil,#3399ff,#000033,#000033,BR,Brazil,420000.0,EUR,False,,
Pedro Junqueira,Pedro Junqueira,,pedro-junqueira,Pedro Junqueira,F,17,182.0,Right,40,1217904,17.0,1080000000.0,1830211200.0,540000.0,Goiás,goias,Goiás,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,39854,GGO,False,False,0,1960,BR,Brazil,#006633,#ffffff,#ffffff,BR,Brazil,540000.0,EUR,False,,
Lucas Emmanuel,,,emmanuel-lucas,L. Emmanuel,F,,185.0,Left,14,1106773,,991872000.0,,105000.0,No team,no-team,No team,,Football,football,1,,,,,,,,,,,,,,,,13,NTE,True,False,0,241802,,,#d0d0d0,#000000,#000000,BR,Brazil,105000.0,EUR,,,M
Higor Meritão,,,higor-meritao,H. Meritão,M,8,186.0,Left,70,973845,8.0,772329600.0,1735603200.0,1500000.0,Goiás,goias,Goiás,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,39854,GGO,False,False,0,1960,BR,Brazil,#006633,#ffffff,#ffffff,BR,Brazil,1500000.0,EUR,,,
Dodô,,,dodo,Dodô,D,16,177.0,Left,381,108481,16.0,697334400.0,1767139200.0,765000.0,Santos,santos,Santos,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,87820,SAN,False,False,0,1968,BR,Brazil,#ffffff,#ffffff,#ffffff,BR,Brazil,765000.0,EUR,,,
Marcinho,,,marcinho,Marcinho,D,25,178.0,Right,145,840148,25.0,832204800.0,1703980800.0,650000.0,América Mineiro,america-mineiro,América-MG,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,43928,AMG,False,False,0,1973,BR,Brazil,#056635,#ffffff,#ffffff,BR,Brazil,650000.0,EUR,,,
Gabriel Barros,,,barros-gabriel,G. Barros,F,42,182.0,Left,159,1020259,42.0,1003968000.0,1830211200.0,195000.0,Internacional,internacional,Internacional,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,90636,INT,False,False,0,1966,BR,Brazil,#cc0000,#cc0000,#cc0000,BR,Brazil,195000.0,EUR,False,,M
Tobias Figueiredo,,,tobias-figueiredo,T. Figueiredo,D,3,188.0,Right,150,96999,3.0,760147200.0,1782777600.0,1400000.0,Fortaleza,fortaleza,Fortaleza,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,73132,FOR,False,False,0,2020,BR,Brazil,#0000ff,#ff0000,#ff0000,PT,Portugal,1400000.0,EUR,,,
Rodrigo,Rodrigo,,rodrigo,Rodrigo,M,5,176.0,Right,119,1105849,5.0,1023148800.0,1767139200.0,1500000.0,Vasco da Gama,vasco-da-gama,Vasco,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,103340,VAS,False,False,0,1974,BR,Brazil,#ffffff,#000000,#000000,BR,Brazil,1500000.0,EUR,,,
Diego Gonçalves,,,diego-goncalves,Diego Gonçalves,F,11,181.0,Right,67,344077,11.0,774835200.0,1703980800.0,550000.0,Goiás,goias,Goiás,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,39854,GGO,False,False,0,1960,BR,Brazil,#006633,#ffffff,#ffffff,BR,Brazil,550000.0,EUR,False,,
Rodriguinho,Rodriguinho,,rodriguinho,Rodriguinho,M,18,185.0,Right,385,1200730,18.0,1079395200.0,1798675200.0,2600000.0,São Paulo,sao-paulo,São Paulo,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,160434,SPA,False,False,0,1981,BR,Brazil,#ffffff,#000000,#000000,BR,Brazil,2600000.0,EUR,False,,
Gabriel Pirani,Gabriel Pirani,,gabriel-pirani,Gabriel Pirani,M,10,170.0,Right,517,1065962,10.0,1018569600.0,1703980800.0,3300000.0,DC United,dc-united,DC United,M,Football,football,1,MLS,mls,#e2231a,#062f69,USA,usa,Football,football,1.0,26.0,usa,US,79859.0,242.0,False,7696,DC,False,False,0,2502,US,USA,#000000,#ff0000,#ff0000,BR,Brazil,3300000.0,EUR,False,,
Mateus Gonçalves,,,mateus-goncalves,M. Gonçalves,F,11,172.0,Right,65,787480,11.0,780710400.0,1735603200.0,415000.0,Vitória,vitoria,Vitória,M,Football,football,1,Brasileirão Série B,brasileirao-serie-b,#3F01FF,#c5be02,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,84594.0,390.0,False,29676,VIT,False,False,0,1962,BR,Brazil,#ff0000,#000000,#000000,BR,Brazil,415000.0,EUR,,,
João Basso,,,joao-basso,J. Basso,D,2,189.0,Right,197,850955,2.0,853113600.0,1798675200.0,1400000.0,Santos,santos,Santos,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,87820,SAN,False,False,0,1968,BR,Brazil,#ffffff,#ffffff,#ffffff,BR,Brazil,1400000.0,EUR,,,
Lucas Mugni,,,lucas-mugni,L. Mugni,M,19,184.0,Left,102,249881,19.0,695174400.0,1703980800.0,280000.0,Bahia,bahia,Bahia,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,62440,BAH,False,False,0,1955,BR,Brazil,#ffffff,#333399,#333399,AR,Argentina,280000.0,EUR,,,
Marcos Vinícius,,,marcos-vinicius,M. Vinícius,D,22,175.0,Right,18,942054,22.0,859334400.0,,190000.0,Maringá,maringa,Maringá,M,Football,football,1,Brasileirão Série D,brasileirao-serie-d,#debe04,#384ba9,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,9324.0,10326.0,False,3089,MA,False,False,0,135324,BR,Brazil,#000000,#00802d,#00802d,BR,Brazil,190000.0,EUR,,,
Uendel,,,uendel,Uendel,D,6,179.0,Left,94,123357,6.0,587174400.0,1703980800.0,275000.0,Cuiabá,cuiaba,Cuiabá,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,31008,CUI,False,False,0,49202,BR,Brazil,#ffffff,#006600,#006600,BR,Brazil,275000.0,EUR,,,
William Pottker,,,william-pottker,William Pottker,F,10,181.0,Left,198,243501,10.0,756518400.0,1767139200.0,1000000.0,Avaí,avai,Avaí,M,Football,football,1,Brasileirão Série B,brasileirao-serie-b,#3F01FF,#c5be02,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,84594.0,390.0,False,16295,AVA,False,False,0,7315,BR,Brazil,#0066ff,#ffffff,#ffffff,BR,Brazil,1000000.0,EUR,False,,
Andreas Samaris,,,andreas-samaris,A. Samaris,M,,189.0,Right,519,108398,,613699200.0,,195000.0,Coritiba,coritiba,Coritiba,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,38928,COR,False,False,0,1982,BR,Brazil,#ffffff,#009966,#009966,GR,Greece,195000.0,EUR,,,
Zinho Hoffmann,,,zinho-hoffmann,Z. Hoffmann,M,99,177.0,Right,137,1385003,99.0,1052438400.0,1719705600.0,680000.0,Portimonense,portimonense,Portimonense,M,Football,football,1,Liga Portugal,liga-portugal,#ffc501,#e6a100,Portugal,portugal,Football,football,1.0,44.0,portugal,PT,172524.0,238.0,False,13902,POR,,False,0,3026,PT,Portugal,#ffffff,#000000,#000000,BR,Brazil,680000.0,EUR,False,,
Japa,Japa,,japa,Japa,M,77,,,64,1466777,77.0,1073001600.0,,,Cruzeiro,cruzeiro,Cruzeiro,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,79902,CRU,False,False,0,1954,BR,Brazil,#0033cc,#0033cc,#0033cc,BR,Brazil,,,False,,
Lucão,,,lucao,Lucão,G,40,190.0,Both,163,981586,40.0,983145600.0,1798675200.0,1600000.0,Red Bull Bragantino,red-bull-bragantino,RB Bragantino,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,58804,BRA,False,False,0,1999,BR,Brazil,#363636,#d8d8d6,#d8d8d6,BR,Brazil,1600000.0,EUR,,,
Luan Polli,,,luan-polli,Luan Polli,G,27,189.0,Right,86,880117,27.0,734054400.0,1735603200.0,390000.0,Coritiba,coritiba,Coritiba,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,38928,COR,False,False,0,1982,BR,Brazil,#ffffff,#009966,#009966,BR,Brazil,390000.0,EUR,,,
Jean Pedroso,,,jean-pedroso,Jean Pedroso,D,47,191.0,Both,285,1462756,47.0,1075248000.0,1798675200.0,1100000.0,Coritiba,coritiba,Coritiba,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,38928,COR,False,False,0,1982,BR,Brazil,#ffffff,#009966,#009966,BR,Brazil,1100000.0,EUR,False,,
William,William,,william,William,F,39,,Left,188,1604944,39.0,1142380800.0,,,São Paulo,sao-paulo,São Paulo,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,160434,SPA,False,False,0,1981,BR,Brazil,#ffffff,#000000,#000000,BR,Brazil,,,,,
Gustavo Garcia,,,gustavo-garcia,G. Garcia,D,32,175.0,Right,425,1002443,32.0,1010102400.0,1830211200.0,1600000.0,Palmeiras,palmeiras,Palmeiras,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,204701,PAL,False,False,0,1963,BR,Brazil,#339966,#336633,#336633,BR,Brazil,1600000.0,EUR,False,,
Fabián Balbuena,,,fabian-balbuena,Fabián Balbuena,D,3,188.0,Right,910,339447,3.0,682905600.0,1751241600.0,2700000.0,Dynamo Moscow,dynamo-moscow,Dynamo,M,Football,football,1,Premier Liga,premier-liga,#2580C3,#E94A51,Russia,russia,Football,football,1.0,21.0,russia,RU,36449.0,203.0,False,18624,DMO,False,False,0,2315,RU,Russia,#0066ff,#0066ff,#0066ff,PY,Paraguay,2700000.0,EUR,False,False,
Thiago Dombroski,Thiago Dombroski,,thiago-dombroski,T. Dombroski,D,55,190.0,Left,27,1134106,55.0,1024531200.0,1798675200.0,140000.0,Coritiba,coritiba,Coritiba,M,Football,football,1,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1.0,13.0,brazil,BR,278678.0,325.0,False,38928,COR,False,False,0,1982,BR,Brazil,#ffffff,#009966,#009966,BR,Brazil,140000.0,EUR,False,,
